Obstacle_Designator    ,AIXM_NAME,ObstacleType(AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group
LTAF1164,POLE,POLE,365910.303N,0351705.026E,82.00,20.00,NO INFO,,NO
LTAF1165,POLE,POLE,365909.921N,0351704.374E,81.70,20.00,NO INFO,,NO
LTAF1166,POLE,POLE,365909.537N,0351703.722E,81.70,20.00,NO INFO,,NO
LTAF1167,POLE,POLE,365909.154N,0351703.068E,81.40,20.00,NO INFO,,NO
LTAF1168,POLE,POLE,365908.776N,0351702.424E,81.40,20.00,NO INFO,,NO
LTAF1169,POLE,POLE,365908.391N,0351701.770E,81.00,20.00,NO INFO,,NO
LTAF1170,POLE,POLE,365908.008N,0351701.119E,81.40,20.00,NO INFO,,NO
LTAF1171,POLE,POLE,365907.625N,0351700.466E,81.00,20.00,NO INFO,,NO
LTAF1172,POLE,POLE,365907.240N,0351659.814E,81.00,20.00,NO INFO,,NO
LTAF1173,POLE,POLE,365906.858N,0351659.159E,81.00,20.00,NO INFO,,NO
LTAF1174,POLE,POLE,365906.475N,0351658.507E,80.70,20.00,NO INFO,,NO
LTAF1175,POLE,POLE,365906.091N,0351657.853E,80.70,20.00,NO INFO,,NO
LTAF1176,POLE,POLE,365905.706N,0351657.202E,80.70,20.00,NO INFO,,NO
LTAF1177,POLE,POLE,365905.324N,0351656.548E,80.40,20.00,NO INFO,,NO
LTAF1178,POLE,POLE,365904.941N,0351655.897E,80.40,20.00,NO INFO,,NO
LTAF1179,POLE,POLE,365904.558N,0351655.244E,80.10,20.00,NO INFO,,NO
LTAF1180,POLE,POLE,365904.173N,0351654.593E,80.10,20.00,NO INFO,,NO
LTAF1181,POLE,POLE,365903.791N,0351653.938E,80.10,20.00,NO INFO,,NO
LTAF1182,POLE,POLE,365903.409N,0351653.286E,79.70,20.00,NO INFO,,NO
LTAF1183,POLE,POLE,365903.026N,0351652.636E,79.70,20.00,NO INFO,,NO
LTAF1184,POLE,POLE,365902.643N,0351651.983E,79.70,20.00,NO INFO,,NO
LTAF1185,POLE,POLE,365902.260N,0351651.331E,79.70,20.00,NO INFO,,NO
LTAF1186,POLE,POLE,365901.876N,0351650.679E,80.10,20.00,NO INFO,,NO
LTAF1187,POLE,POLE,365901.494N,0351650.031E,79.70,20.00,NO INFO,,NO
LTAF1188,POLE,POLE,365901.111N,0351649.379E,80.10,20.00,NO INFO,,NO
LTAF1189,POLE,POLE,365900.726N,0351648.727E,79.70,20.00,NO INFO,,NO
LTAF1190,POLE,POLE,365900.344N,0351648.074E,79.70,20.00,NO INFO,,NO
LTAF1191,POLE,POLE,365859.960N,0351647.422E,80.10,20.00,NO INFO,,NO
LTAF1192,POLE,POLE,365859.577N,0351646.769E,79.70,20.00,NO INFO,,NO
LTAF1193,POLE,POLE,365859.193N,0351646.118E,80.10,20.00,NO INFO,,NO
LTAF1194,POLE,POLE,365858.732N,0351645.335E,79.70,20.00,NO INFO,,NO
LTAF1195,POLE,POLE,365858.427N,0351644.815E,79.70,20.00,NO INFO,,NO
LTAF1196,POLE,POLE,365858.044N,0351644.161E,79.70,20.00,NO INFO,,NO
LTAF1197,POLE,POLE,365857.660N,0351643.508E,80.10,20.00,NO INFO,,NO
LTAF1198,POLE,POLE,365857.277N,0351642.859E,80.10,20.00,NO INFO,,NO
LTAF1199,POLE,POLE,365856.894N,0351642.207E,80.10,20.00,NO INFO,,NO
LTAF1200,POLE,POLE,365856.507N,0351641.556E,80.10,20.00,NO INFO,,NO
LTAF1201,POLE,POLE,365856.121N,0351640.906E,80.10,20.00,NO INFO,,NO
LTAF1202,POLE,POLE,365855.734N,0351640.257E,80.10,20.00,NO INFO,,NO
LTAF1203,POLE,POLE,365855.348N,0351639.608E,80.10,20.00,NO INFO,,NO
LTAF1204,POLE,POLE,365854.967N,0351638.968E,79.70,20.00,NO INFO,,NO
LTAF1205,POLE,POLE,365854.580N,0351638.319E,79.70,20.00,NO INFO,,NO
LTAF1206,POLE,POLE,365854.193N,0351637.670E,79.70,20.00,NO INFO,,NO
LTAF1207,POLE,POLE,365853.807N,0351637.023E,79.70,20.00,NO INFO,,NO
LTAF1208,POLE,POLE,365853.421N,0351636.373E,79.70,20.00,NO INFO,,NO
LTAF1209,POLE,POLE,365853.032N,0351635.721E,79.70,20.00,NO INFO,,NO
LTAF1210,POLE,POLE,365852.644N,0351635.072E,79.70,20.00,NO INFO,,NO
LTAF1211,POLE,POLE,365852.258N,0351634.422E,79.70,20.00,NO INFO,,NO
LTAF1212,POLE,POLE,365851.903N,0351633.826E,79.40,20.00,NO INFO,,NO
LTAF1213,POLE,POLE,365851.484N,0351633.124E,79.40,20.00,NO INFO,,NO
LTAF1214,POLE,POLE,365851.099N,0351632.477E,79.40,20.00,NO INFO,,NO
LTAF1215,POLE,POLE,365850.711N,0351631.826E,79.40,20.00,NO INFO,,NO
LTAF1216,POLE,POLE,365850.327N,0351631.178E,79.40,20.00,NO INFO,,NO
LTAF1217,POLE,POLE,365849.941N,0351630.528E,79.40,20.00,NO INFO,,NO
LTAF1218,POLE,POLE,365849.552N,0351629.879E,79.40,20.00,NO INFO,,NO
LTAF1219,POLE,POLE,365849.165N,0351629.230E,79.10,20.00,NO INFO,,NO
LTAF1220,POLE,POLE,365848.779N,0351628.581E,79.10,20.00,NO INFO,,NO
LTAF1221,POLE,POLE,365848.392N,0351627.933E,79.10,20.00,NO INFO,,NO
LTAF1222,POLE,POLE,365848.006N,0351627.284E,78.70,20.00,NO INFO,,NO
LTAF1223,POLE,POLE,365847.619N,0351626.630E,78.70,20.00,NO INFO,,NO
LTAF1224,POLE,POLE,365847.233N,0351625.981E,78.70,20.00,NO INFO,,NO
LTAF1225,POLE,POLE,365846.847N,0351625.332E,78.40,20.00,NO INFO,,NO
LTAF1226,POLE,POLE,365846.461N,0351624.684E,78.40,20.00,NO INFO,,NO
LTAF1227,POLE,POLE,365846.073N,0351624.033E,78.40,20.00,NO INFO,,NO
LTAF1228,POLE,POLE,365845.685N,0351623.385E,78.10,20.00,NO INFO,,NO
LTAF1229,POLE,POLE,365845.299N,0351622.735E,78.10,20.00,NO INFO,,NO
LTAF1230,POLE,POLE,365844.911N,0351622.085E,78.10,20.00,NO INFO,,NO
LTAF1231,POLE,POLE,365844.524N,0351621.435E,78.10,20.00,NO INFO,,NO
LTAF1232,POLE,POLE,365844.137N,0351620.786E,78.10,20.00,NO INFO,,NO
LTAF1233,POLE,POLE,365843.759N,0351620.153E,77.80,20.00,NO INFO,,NO
LTAF1234,POLE,POLE,365843.371N,0351619.501E,77.80,20.00,NO INFO,,NO
LTAF1235,POLE,POLE,365842.984N,0351618.853E,77.80,20.00,NO INFO,,NO
LTAF1236,POLE,POLE,365842.598N,0351618.204E,77.40,20.00,NO INFO,,NO
LTAF1237,POLE,POLE,365842.210N,0351617.551E,77.40,20.00,NO INFO,,NO
LTAF1238,POLE,POLE,365841.827N,0351616.905E,77.40,20.00,NO INFO,,NO
LTAF1239,POLE,POLE,365841.439N,0351616.256E,77.40,23.30,NO INFO,,NO
LTAF1240,POLE,POLE,365841.053N,0351615.606E,77.10,20.00,NO INFO,,NO
LTAF1241,POLE,POLE,365840.673N,0351614.951E,76.80,20.00,NO INFO,,NO
LTAF1242,POLE,POLE,365840.292N,0351614.296E,76.80,20.00,NO INFO,,NO
LTAF1243,POLE,POLE,365839.912N,0351613.640E,76.80,20.00,NO INFO,,NO
LTAF1244,POLE,POLE,365839.530N,0351612.984E,76.80,20.00,NO INFO,,NO
LTAF1245,POLE,POLE,365839.152N,0351612.329E,76.80,20.00,NO INFO,,NO
LTAF1246,POLE,POLE,365838.771N,0351611.676E,76.40,20.00,NO INFO,,NO
LTAF1247,POLE,POLE,365838.391N,0351611.019E,76.40,20.00,NO INFO,,NO
LTAF1248,POLE,POLE,365838.011N,0351610.364E,76.40,20.00,NO INFO,,NO
LTAF1249,POLE,POLE,365837.630N,0351609.709E,76.40,20.00,NO INFO,,NO
LTAF1250,POLE,POLE,365837.249N,0351609.053E,76.40,20.00,NO INFO,,NO
LTAF1251,POLE,POLE,365836.868N,0351608.399E,76.10,20.00,NO INFO,,NO
LTAF1252,POLE,POLE,365836.488N,0351607.744E,76.10,20.00,NO INFO,,NO
LTAF1253,POLE,POLE,365836.109N,0351607.090E,76.10,20.00,NO INFO,,NO
LTAF1254,POLE,POLE,365835.724N,0351606.424E,76.10,20.00,NO INFO,,NO
LTAF1255,POLE,POLE,365835.342N,0351605.768E,76.10,20.00,NO INFO,,NO
LTAF1256,POLE,POLE,365834.961N,0351605.114E,76.10,20.00,NO INFO,,NO
LTAF1257,POLE,POLE,365834.583N,0351604.462E,76.10,20.00,NO INFO,,NO
LTAF1258,POLE,POLE,365834.202N,0351603.806E,76.10,20.00,NO INFO,,NO
LTAF1259,POLE,POLE,365833.821N,0351603.150E,76.10,20.00,NO INFO,,NO
LTAF1260,POLE,POLE,365833.442N,0351602.498E,75.80,20.00,NO INFO,,NO
LTAF1261,POLE,POLE,365833.062N,0351601.842E,75.80,20.00,NO INFO,,NO
LTAF1262,POLE,POLE,365832.681N,0351601.189E,76.10,20.00,NO INFO,,NO
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
